 t_org t s_out_mean s_out_std
0 2455362.0 1980.0 1360.9715131574264 0.259994143459375
1 2455363.0 1980.002737850787 1360.9699688895314 0.2596092590389379
2 2455364.0 1980.0054757015744 1360.9684223370136 0.2592094200842312
3 2455365.0 1980.0082135523614 1360.9675518583947 0.25898179479137845
4 2455366.0 1980.0109514031485 1360.9666790686913 0.25872396892546706
5 2455367.0 1980.0136892539356 1360.966734110211 0.2586130990479054
6 2455368.0 1980.0164271047229 1360.9667868316938 0.258460019065825
7 2455369.0 1980.01916495551 1360.9668372337162 0.2582646472114515
8 2455370.0 1980.021902806297 1360.9680605203084 0.25817759249627037
9 2455371.0 1980.024640657084 1360.969281501385 0.2580394368060174
10 2455372.0 1980.0273785078714 1360.971584862954 0.25800658218937544
11 2455373.0 1980.0301163586585 1360.9738859575918 0.25792093946254674
12 2455374.0 1980.0328542094455 1360.9773190615126 0.2579284062159676
13 2455375.0 1980.0355920602328 1360.9807499612818 0.2578811912074217
14 2455376.0 1980.03832991102 1360.9849605220702 0.25790417160540635
15 2455377.0 1980.041067761807 1360.9891689623662 0.2578713024568037
16 2455378.0 1980.043805612594 1360.9932564013268 0.2579013503162252
17 2455379.0 1980.0465434633813 1360.9973418106194 0.2578744828288278
18 2455380.0 1980.0492813141684 1361.0014252349708 0.2577906810220658
19 2455381.0 1980.0520191649555 1361.0051000509932 0.257790652229934
20 2455382.0 1980.0547570157426 1361.0087729670124 0.25773106711039573
21 2455383.0 1980.0574948665299 1361.0124398315647 0.25774541724781197
22 2455384.0 1980.060232717317 1361.0161048764708 0.25770006341303897
23 2455385.0 1980.062970568104 1361.0200207121966 0.2577271842523854
24 2455386.0 1980.065708418891 1361.023934811273 0.2576957644623755
25 2455387.0 1980.0684462696784 1361.0270555173859 0.25772557790838635
26 2455388.0 1980.0711841204654 1361.0301745638667 0.25769661926359916
27 2455389.0 1980.0739219712525 1361.0312832259729 0.2577333257329114
28 2455390.0 1980.0766598220398 1361.0323902747327 0.257710220674589
29 2455391.0 1980.0793976728269 1361.0319129414224 0.25776546131653233
30 2455392.0 1980.082135523614 1361.03143400166 0.25776004089586835
31 2455393.0 1980.084873374401 1361.0309534502019 0.257693955347268
32 2455394.0 1980.0876112251883 1361.0305604210052 0.25770622128248416
33 2455395.0 1980.0903490759754 1361.0301657705488 0.2576576279009373
34 2455396.0 1980.0930869267625 1361.030311030187 0.2576968604697647
35 2455397.0 1980.0958247775495 1361.0304546658351 0.2576745864095605
36 2455398.0 1980.0985626283368 1361.0303120680585 0.25772889619620276
37 2455399.0 1980.101300479124 1361.030167846303 0.2577209555556545
38 2455400.0 1980.104038329911 1361.0303399127167 0.25777396239798206
39 2455401.0 1980.1067761806983 1361.0305103554567 0.25776713095769976
40 2455402.0 1980.1095140314853 1361.0319935465418 0.25782327044354697
41 2455403.0 1980.1122518822724 1361.0334751320572 0.25781955333984574
42 2455404.0 1980.1149897330595 1361.0349551282234 0.25775597689419294
43 2455405.0 1980.1177275838468 1361.0365918994223 0.25776505154061624
44 2455406.0 1980.1204654346338 1361.0382271153946 0.25771224929317804
45 2455407.0 1980.123203285421 1361.0384524578126 0.25774606071583994
46 2455408.0 1980.125941136208 1361.0386762653736 0.2577183798419975
47 2455409.0 1980.1286789869953 1361.0373572779176 0.2577621328575891
48 2455410.0 1980.1314168377824 1361.0360367436147 0.2577427176557007
49 2455411.0 1980.1341546885694 1361.0342791367586 0.2577610064660764
50 2455412.0 1980.1368925393565 1361.0325199493557 0.25771654037932
51 2455413.0 1980.1396303901438 1361.0305927448069 0.25775695186525627
52 2455414.0 1980.1423682409309 1361.0286639193523 0.25773817708658386
53 2455415.0 1980.145106091718 1361.026733451875 0.25766020228276415
54 2455416.0 1980.1478439425052 1361.0240700715635 0.25768167298401684
55 2455417.0 1980.1505817932923 1361.0214049989354 0.25764490051365135
56 2455418.0 1980.1533196440794 1361.0182840555374 0.25769802923644164
57 2455419.0 1980.1560574948664 1361.0151613564767 0.2576926259425555
58 2455420.0 1980.1587953456537 1361.012599617758 0.25774674618860527
59 2455421.0 1980.1615331964408 1361.010036061143 0.25773986798238707
60 2455422.0 1980.1642710472279 1361.0084234582202 0.2577839738530471
61 2455423.0 1980.167008898015 1361.00680899168 0.2577691965748754
62 2455424.0 1980.1697467488023 1361.0059619765482 0.2578339419187089
63 2455425.0 1980.1724845995893 1361.0051130708503 0.2578446089879354
64 2455426.0 1980.1752224503764 1361.004528104082 0.25791326481605337
65 2455427.0 1980.1779603011637 1361.0039412310496 0.2579252681859352
66 2455428.0 1980.1806981519508 1361.0033524453274 0.2578806275341933
67 2455429.0 1980.1834360027378 1361.0024978070091 0.2578847656805925
68 2455430.0 1980.186173853525 1361.0016412401985 0.2578320793113319
69 2455431.0 1980.1889117043122 1361.0007381801918 0.25784059801840203
70 2455432.0 1980.1916495550993 1360.999833172428 0.25779030639894657
71 2455433.0 1980.1943874058863 1360.998880671282 0.25780034540246133
72 2455434.0 1980.1971252566734 1360.9979262020427 0.25775168058386017
73 2455435.0 1980.1998631074607 1360.9967210758853 0.25776887426583217
74 2455436.0 1980.2026009582478 1360.995513957991 0.2577288032873725
75 2455437.0 1980.2053388090349 1360.9943908489672 0.25778417383261265
76 2455438.0 1980.208076659822 1360.9932657226952 0.2577813182430345
77 2455439.0 1980.2108145106092 1360.9921385668567 0.25772023445807535
78 2455440.0 1980.2135523613963 1360.9915805897315 0.25775109189705414
79 2455441.0 1980.2162902121834 1360.991020564591 0.2577253455105054
80 2455442.0 1980.2190280629707 1360.9900516957819 0.2577636149312262
81 2455443.0 1980.2217659137577 1360.9890807622191 0.25774193437202747
82 2455444.0 1980.2245037645448 1360.987050416639 0.2577688006772071
83 2455445.0 1980.2272416153319 1360.985017973447 0.2577341485018972
84 2455446.0 1980.2299794661192 1360.982511672601 0.25776976034659005
85 2455447.0 1980.2327173169062 1360.9800032244527 0.25774565846749053
86 2455448.0 1980.2354551676933 1360.9780660320625 0.2578213813666225
87 2455449.0 1980.2381930184804 1360.9761266436983 0.257838392374976
88 2455450.0 1980.2409308692677 1360.9741850381274 0.2577967038601112
89 2455451.0 1980.2436687200548 1360.9737259442086 0.25784357191909124
