,t_org,t,s_out_mean,s_out_std
0,2444287.0,1980.0,1361.3094696620865,0.31083473757013624
1,2444288.0,1980.002737850787,1361.3526270684106,0.3198103140440016
2,2444289.0,1980.0054757015744,1361.396254229081,0.31727495120727456
3,2444290.0,1980.0082135523614,1361.4403986667733,0.3029281554464752
4,2444291.0,1980.0109514031485,1361.4686806810294,0.31136013876400165
5,2444292.0,1980.0136892539356,1361.4975588657776,0.3014670181784968
6,2444293.0,1980.0164271047229,1361.5110533792697,0.31597353806938655
7,2444294.0,1980.01916495551,1361.5251902194316,0.3164030010413726
8,2444295.0,1980.021902806297,1361.5399847854433,0.3028172611388773
9,2444296.0,1980.024640657084,1361.6544454285226,0.3170666425095242
10,2444297.0,1980.0273785078714,1361.7697045939103,0.31774109571222997
11,2444298.0,1980.0301163586585,1361.8858878324206,0.3049337698391516
12,2444299.0,1980.0328542094455,1361.9305021304035,0.31235902717619213
13,2444300.0,1980.0355920602328,1361.976215656752,0.30257071187566487
14,2444301.0,1980.03832991102,1361.9604146358329,0.31652775845847914
15,2444302.0,1980.041067761807,1361.9457454267076,0.3167323657420472
16,2444303.0,1980.043805612594,1361.9321920503346,0.3032133066009926
17,2444304.0,1980.0465434633813,1361.89264512461,0.31663740778591964
18,2444305.0,1980.0492813141684,1361.8541561899806,0.31621984844090817
19,2444306.0,1980.0520191649555,1361.8166833207822,0.30190129381933567
20,2444307.0,1980.0547570157426,1361.8150101496465,0.31655739160452795
21,2444308.0,1980.0574948665299,1361.8143104025226,0.3173585055663528
22,2444309.0,1980.060232717317,1361.8145833171916,0.3044176755437626
23,2444310.0,1980.062970568104,1361.8536115513198,0.3121727945463867
24,2444311.0,1980.065708418891,1361.8936552576165,0.30287146518914076
25,2444312.0,1980.0684462696784,1361.9023663624127,0.3163267593881063
26,2444313.0,1980.0711841204654,1361.9121460475435,0.31662300800991755
27,2444314.0,1980.0739219712525,1361.9230049659302,0.3038000545620073
28,2444315.0,1980.0766598220398,1361.9322726380328,0.31698752319821405
29,2444316.0,1980.0793976728269,1361.9426414671166,0.3167480218997116
30,2444317.0,1980.082135523614,1361.9541227478148,0.3030486267780273
31,2444318.0,1980.084873374401,1361.9201555023592,0.3117024906780527
32,2444319.0,1980.0876112251883,1361.8872762147926,0.30228839674044333
33,2444320.0,1980.0903490759754,1361.8802717907806,0.31632975714666833
34,2444321.0,1980.0930869267625,1361.8743118796826,0.3163318887812284
35,2444322.0,1980.0958247775495,1361.869389989435,0.3022950983843691
36,2444323.0,1980.0985626283368,1361.8947284069175,0.3161666610345647
37,2444324.0,1980.101300479124,1361.9211270847786,0.3163957274617936
38,2444325.0,1980.104038329911,1361.948614778861,0.3030142809295343
39,2444326.0,1980.1067761806983,1361.9112067705767,0.3123323410857107
40,2444327.0,1980.1095140314853,1361.8748769724295,0.30433611227937196
41,2444328.0,1980.1122518822724,1361.8000694907155,0.3174455887712188
42,2444329.0,1980.1149897330595,1361.7262191582922,0.3167898458286933
