,t_org,t,s_out_mean,s_out_std
0,2444287.0,1980.0,1361.3810417061288,0.4756757933536345
1,2444288.0,1980.002737850787,1361.4053108975927,0.48817255631897344
2,2444289.0,1980.0054757015744,1361.4295515170309,0.4930157884855007
3,2444290.0,1980.0082135523614,1361.4537777364576,0.4904436195687991
4,2444291.0,1980.0109514031485,1361.4780037194744,0.4803307787851893
5,2444292.0,1980.0136892539356,1361.502243629544,0.4621577060627129
6,2444293.0,1980.0164271047229,1361.559094610595,0.481205150677009
7,2444294.0,1980.01916495551,1361.6160069276152,0.49222095505323243
8,2444295.0,1980.021902806297,1361.6730138537855,0.4957661143330437
9,2444296.0,1980.024640657084,1361.7301487175953,0.49201047121181696
10,2444297.0,1980.0273785078714,1361.7874449223357,0.4807739415535713
11,2444298.0,1980.0301163586585,1361.84493596561,0.4614827315900319
12,2444299.0,1980.0328542094455,1361.8635238930722,0.47926504097090533
13,2444300.0,1980.0355920602328,1361.8823511378305,0.48808126555873743
14,2444301.0,1980.03832991102,1361.9014287070288,0.48843759618083177
15,2444302.0,1980.041067761807,1361.920767754165,0.48035370725118626
16,2444303.0,1980.043805612594,1361.9403795856063,0.46336832065493233
17,2444304.0,1980.0465434633813,1361.926598441998,0.48205936438988445
18,2444305.0,1980.0492813141684,1361.9130934915447,0.4928199304098533
19,2444306.0,1980.0520191649555,1361.899856838721,0.4961909866866179
20,2444307.0,1980.0547570157426,1361.8868807448594,0.4923322689930982
21,2444308.0,1980.0574948665299,1361.8741576236248,0.4810605634485286
22,2444309.0,1980.060232717317,1361.861680036582,0.4618056313912457
23,2444310.0,1980.062970568104,1361.874437897377,0.4794657920583437
24,2444311.0,1980.065708418891,1361.8874414562226,0.48794252858527754
25,2444312.0,1980.0684462696784,1361.9006983155107,0.4877345769868182
26,2444313.0,1980.0711841204654,1361.9142162257203,0.47883012683609355
27,2444314.0,1980.0739219712525,1361.9280030899538,0.4607033744917157
28,2444315.0,1980.0766598220398,1361.928666598098,0.48013260024404547
29,2444316.0,1980.0793976728269,1361.9296075085215,0.49155703785629035
30,2444317.0,1980.082135523614,1361.930826371318,0.4955568447238209
31,2444318.0,1980.084873374401,1361.9323238990821,0.4923223974892243
32,2444319.0,1980.0876112251883,1361.9341009673276,0.4817002369358997
33,2444320.0,1980.0903490759754,1361.9361586149985,0.46315625134914834
34,2444321.0,1980.0930869267625,1361.9401308263682,0.4804992673218184
35,2444322.0,1980.0958247775495,1361.944387142456,0.4890456581157543
