,t_org,t,s_out_mean,s_out_std
0,2444287.0,1980.0,1361.6368309713714,0.43404731681884795
1,2444288.0,1980.002737850787,1361.6418351318212,0.43381553718395643
2,2444289.0,1980.0054757015744,1361.6468394612536,0.4335413734441431
3,2444290.0,1980.0082135523614,1361.6518438128742,0.43322472612050417
4,2444291.0,1980.0109514031485,1361.656848175528,0.43286549718508827
5,2444292.0,1980.0136892539356,1361.6618526013945,0.43246359190648376
6,2444293.0,1980.0164271047229,1361.666773735048,0.4324383229018049
7,2444294.0,1980.01916495551,1361.6716949151237,0.432360137767752
8,2444295.0,1980.021902806297,1361.6766161335784,0.4322290040685102
9,2444296.0,1980.024640657084,1361.6815374222138,0.4320448787442619
10,2444297.0,1980.0273785078714,1361.686458754509,0.43180769200464697
11,2444298.0,1980.0301163586585,1361.6913801462038,0.43151735713265155
12,2444299.0,1980.0328542094455,1361.6949255984753,0.43154005320912553
13,2444300.0,1980.0355920602328,1361.6984710958216,0.4315054482217117
14,2444301.0,1980.03832991102,1361.702016631074,0.431413530423907
15,2444302.0,1980.041067761807,1361.7055622621765,0.43126425551796504
16,2444303.0,1980.043805612594,1361.7091079224251,0.4310575720796364
17,2444304.0,1980.0465434633813,1361.7094277362298,0.43117939766645436
18,2444305.0,1980.0492813141684,1361.7097475620278,0.43123874360290765
19,2444306.0,1980.0520191649555,1361.7100675050963,0.43123562659209724
20,2444307.0,1980.0547570157426,1361.7103874544039,0.4311700553925397
21,2444308.0,1980.0574948665299,1361.7107074721987,0.4310419961019088
22,2444309.0,1980.060232717317,1361.7110275404204,0.4308513947431683
23,2444310.0,1980.062970568104,1361.7083718281003,0.4309645023859529
24,2444311.0,1980.065708418891,1361.7057161913212,0.4310125230936992
25,2444312.0,1980.0684462696784,1361.703060597923,0.43099548154168693
26,2444313.0,1980.0711841204654,1361.7004050551782,0.4309133708109855
27,2444314.0,1980.0739219712525,1361.6977495398942,0.4307661532809855
28,2444315.0,1980.0766598220398,1361.6912870026804,0.4309015833181462
29,2444316.0,1980.0793976728269,1361.6848245547276,0.4309694333737137
30,2444317.0,1980.082135523614,1361.67836210847,0.4309697425228625
31,2444318.0,1980.084873374401,1361.671899754491,0.4309025016270804
32,2444319.0,1980.0876112251883,1361.6654374221955,0.4307676863094487
33,2444320.0,1980.0903490759754,1361.655040748116,0.4309396985019549
34,2444321.0,1980.0930869267625,1361.6446440926748,0.4310449943211249
35,2444322.0,1980.0958247775495,1361.6342475351412,0.43108361459257005
36,2444323.0,1980.0985626283368,1361.6238510163146,0.4310555804061726
37,2444324.0,1980.101300479124,1361.6134544692534,0.43096088554259954
38,2444325.0,1980.104038329911,1361.603058105767,0.4307994699902704
39,2444326.0,1980.1067761806983,1361.5875986222545,0.43093354285094404
40,2444327.0,1980.1095140314853,1361.572139042982,0.43100012947057903
41,2444328.0,1980.1122518822724,1361.5566795794919,0.4309992450209611
42,2444329.0,1980.1149897330595,1361.541220162118,0.4309308965544184
43,2444330.0,1980.1177275838468,1361.5257607829828,0.43079505217639547
44,2444331.0,1980.1204654346338,1361.5081414104318,0.43093317125740177
45,2444332.0,1980.123203285421,1361.490522083098,0.43100360517323455
46,2444333.0,1980.125941136208,1361.4729027399833,0.4310063857833213
47,2444334.0,1980.1286789869953,1361.4552835878537,0.4309415222016871
48,2444335.0,1980.1314168377824,1361.4376643029348,0.4308089677843808
49,2444336.0,1980.1341546885694,1361.4269594116543,0.43097547208381115
50,2444337.0,1980.1368925393565,1361.4162546351267,0.4310747948736944
51,2444338.0,1980.1396303901438,1361.405549884448,0.4311069837796058
52,2444339.0,1980.1423682409309,1361.3948452017382,0.4310720542326316
53,2444340.0,1980.145106091718,1361.3841404205348,0.43096998419013427
54,2444341.0,1980.1478439425052,1361.373435772657,0.4308007346346421
55,2444342.0,1980.1505817932923,1361.374037908724,0.43093629192758226
56,2444343.0,1980.1533196440794,1361.3746401920585,0.4310045822181441
57,2444344.0,1980.1560574948664,1361.3752423218061,0.43100562479770044
58,2444345.0,1980.1587953456537,1361.375844564405,0.43093943263942397
59,2444346.0,1980.1615331964408,1361.3764469100838,0.4308059716814931
60,2444347.0,1980.1642710472279,1361.3792912439621,0.43097515902446226
61,2444348.0,1980.167008898015,1361.3821356280116,0.4310779400711252
62,2444349.0,1980.1697467488023,1361.3849800395265,0.4311143641640368
63,2444350.0,1980.1724845995893,1361.387824474445,0.43108444463294615
64,2444351.0,1980.1752224503764,1361.3906689479556,0.43098816866221373
65,2444352.0,1980.1779603011637,1361.39351345084,0.4308254928635458
66,2444353.0,1980.1806981519508,1361.3946913466991,0.4309567912464538
67,2444354.0,1980.1834360027378,1361.3958692586614,0.43102023529375666
68,2444355.0,1980.186173853525,1361.3970471992454,0.43101584053231345
69,2444356.0,1980.1889117043122,1361.398225182001,0.43094361049735846
70,2444357.0,1980.1916495550993,1361.3994031936063,0.43080351052382077
71,2444358.0,1980.1943874058863,1361.399461199158,0.4309345969898621
72,2444359.0,1980.1971252566734,1361.3995192377918,0.4309981790299383
